User_ID,Loan_ID,City,Age,Job,Education,Marriage_Status,Account_Balance,Loan_Amount,Credit_Score,Debit_Transactions,Loan_Duration_Months,Application_Date,Current_Balance
U3049,L319907,Islamabad,33.0,Teacher,Bachelor,Divorced,144714.77,30880.77,580.49,36538.02,54,2024-12-28,110989.74
U4853,L696845,Lahore,27.0,Unemployed,Intermediate,Single,189253.95,63751.6,657.89,24520.81,11,2023-05-19,82095.31
U3810,L448536,Karachi,21.0,Clerk,PhD,Single,184598.29,-12610.81,595.13,6288.2,34,2024-09-03,75123.1
U6785,L256216,Rawalpindi,27.0,Salesman,Bachelor,Married,238983.03,32461.47,576.15,16630.08,16,2022-11-13,133275.53
U4163,L177997,Karachi,34.0,Teacher,Intermediate,Married,265515.44,49068.23,613.03,10743.96,21,2025-02-26,173262.2
U4476,L528020,Multan,52.0,Manager,Master,Divorced,269784.19,22709.5,709.59,7898.64,35,2025-03-05,90141.53
U2045,L854969,Faisalabad,29.0,Engineer,Matric,Divorced,171891.6,21904.81,697.5,5619.5,30,2023-10-25,61010.35
U8288,L221261,Karachi,37.0,Unemployed,PhD,Married,189538.91,29966.61,662.15,18025.52,45,2024-08-07,93861.75
U4297,L700564,Lahore,34.0,Unemployed,Matric,Married,115828.09,58765.78,573.36,10230.34,16,2024-10-08,120592.05
U4289,L166170,Quetta,46.0,Salesman,Intermediate,Single,159706.5,44380.13,640.19,21774.78,12,2022-09-27,110299.18
U5589,L408982,Faisalabad,60.0,Unemployed,Intermediate,Married,248242.58,-17146.94,665.09,21956.48,31,2024-06-20,147769.27
U8582,L259729,Multan,29.0,Manager,Bachelor,Divorced,280779.14,-13621.0,658.78,24617.4,27,2023-05-01,126603.59
U7930,L647552,Peshawar,30.0,Manager,PhD,Married,138282.56,31794.04,557.81,9033.29,30,2025-01-25,55863.62
U5628,L951337,Rawalpindi,45.0,Engineer,Master,Single,170376.79,63730.6,605.48,18327.56,24,2024-07-27,80267.27
U5020,L682737,Peshawar,41.0,Engineer,Intermediate,Divorced,198679.71,-32425.15,646.8,19427.18,36,2024-07-09,44766.64
U6167,L772143,Peshawar,53.0,Unemployed,Bachelor,Married,214008.06,35008.09,676.81,11680.75,31,2022-09-28,145787.17
U5398,L381997,Multan,,Driver,Intermediate,Divorced,159519.82,34212.56,540.19,9597.6,47,2024-08-03,20324.51
U2626,L593314,Faisalabad,31.0,Clerk,PhD,Married,221203.05,91650.13,641.89,26266.64,46,2024-06-17,48666.71
U7399,L438921,Rawalpindi,40.0,Driver,Intermediate,Married,176308.03,38449.35,657.15,16592.47,41,2023-08-10,79527.9
U3121,L741507,Quetta,46.0,Salesman,Master,Single,199277.39,61489.67,692.48,19451.77,28,2024-05-28,122556.7
U7136,L837437,Islamabad,43.0,Clerk,Master,Single,227314.21,433901.68,684.64,9245.47,52,2023-09-15,79133.86
U9957,L236160,Rawalpindi,40.0,Unemployed,Bachelor,Divorced,200321.11,-13916.99,679.13,6465.01,18,2025-01-26,85390.82
U1713,L576761,Rawalpindi,45.0,Unemployed,Intermediate,Single,178180.71,584369.76,610.0,11013.85,30,2022-09-25,86178.89
U2743,L829772,Faisalabad,46.0,Manager,Bachelor,Divorced,194519.51,56461.9,554.6,14131.85,7,2022-12-28,106911.3
U7976,L540313,Karachi,48.0,Clerk,PhD,Married,195581.85,65248.06,630.35,7550.46,7,2023-11-05,51179.54
U7468,L859565,Faisalabad,41.0,Manager,Intermediate,Married,181499.45,167787.13,700.08,14931.09,21,2024-11-02,62112.92
U3391,L101255,Faisalabad,33.0,Teacher,Bachelor,Single,187060.2,-12523.39,719.67,3180.46,14,2024-06-01,167236.95
U9787,L955399,Faisalabad,36.0,Doctor,Bachelor,Divorced,279932.36,101740.9,685.53,7159.67,33,2024-12-06,116095.96
U3889,L776712,Karachi,47.0,Driver,Intermediate,Divorced,228045.97,41376.57,671.47,19696.38,18,2025-04-01,130431.29
U9459,L498249,Islamabad,26.0,Engineer,PhD,Divorced,185225.98,58619.87,668.98,19226.53,40,2023-04-23,102321.14
U9508,L419576,Islamabad,38.0,Manager,PhD,Single,234847.72,48634.63,622.19,12256.86,46,2023-04-15,94388.79
U4685,L757837,Islamabad,31.0,Clerk,Master,Divorced,183309.03,37272.91,643.5,7875.65,18,2024-06-25,118285.24
U2687,L867590,Rawalpindi,35.0,Unemployed,Bachelor,Married,258656.23,32905.01,733.45,7808.18,36,2025-02-09,129104.55
U2689,L491993,Karachi,47.0,Engineer,Intermediate,Divorced,218482.11,59885.26,602.87,12387.12,26,2024-10-08,133843.03
U8233,L932033,Lahore,36.0,Engineer,PhD,Divorced,194634.89,4484.79,730.74,19511.63,37,2024-03-06,94937.62
U1831,L414050,Karachi,35.0,Manager,Matric,Single,222385.85,72517.38,633.9,21497.72,59,2022-12-25,138215.06
U5400,L140365,Rawalpindi,21.0,Doctor,Matric,Single,121456.19,37514.17,716.27,11524.28,39,2024-04-29,1351.33
U5465,L482677,Islamabad,42.0,Teacher,Intermediate,Divorced,143661.63,16097.92,579.66,6925.55,13,2024-10-26,135691.48
U3745,L827329,Islamabad,41.0,Doctor,PhD,Divorced,140303.75,36499.61,679.3,16874.91,46,2023-02-24,82923.76
U8917,L928818,Lahore,56.0,Salesman,Intermediate,Divorced,207147.15,87714.48,613.16,9235.26,53,2025-05-01,122135.3
U2039,L896620,Faisalabad,31.0,Salesman,Matric,Divorced,286625.75,33939.95,579.24,11372.23,7,2025-01-22,74026.89
U3214,L172771,Rawalpindi,37.0,Salesman,PhD,Single,311565.01,60753.61,660.93,24276.93,43,2022-08-06,46932.22
U2229,L707172,Rawalpindi,37.0,Teacher,Bachelor,Divorced,231902.56,28071.31,700.47,20789.81,37,2024-06-25,113588.16
U8206,L959822,Faisalabad,50.0,Unemployed,PhD,Divorced,225042.22,72737.66,607.75,16105.82,59,2023-08-22,39938.78
U1257,L193935,Islamabad,34.0,Unemployed,PhD,Married,109947.11,70565.23,575.05,6096.57,45,2023-11-06,84012.9
U8547,L657833,Lahore,37.0,Doctor,Intermediate,Married,172866.31,105458.26,645.41,16479.78,33,2025-01-09,67502.81
U6699,L333261,Islamabad,41.0,Clerk,Matric,Married,160610.81,,645.63,22438.6,42,2024-09-01,92998.7
U6618,L639686,Faisalabad,36.0,Unemployed,Bachelor,Married,168957.62,70059.64,677.42,12370.56,46,2023-11-27,131888.36
U7445,L170184,Islamabad,30.0,Driver,Intermediate,Single,191592.81,52942.03,697.48,24457.8,6,2022-12-21,80406.19
U2265,L841109,Faisalabad,36.0,Engineer,Intermediate,Single,176395.47,88876.15,647.03,24049.22,46,2023-03-11,112583.1
U3157,L653116,Rawalpindi,45.0,Clerk,PhD,Single,101035.01,28435.03,742.78,26646.13,15,2025-01-15,129573.84
U8580,L620318,Faisalabad,24.0,Engineer,,Divorced,237395.51,72350.16,661.21,17136.7,9,2024-09-13,75709.8
U8973,L782803,Karachi,36.0,Clerk,Matric,Single,146362.85,44159.08,632.68,19111.74,40,2023-03-24,76289.86
U9287,L862473,Rawalpindi,27.0,Unemployed,PhD,Single,211962.34,48074.35,569.42,24899.31,15,2024-02-17,154773.16
U4327,L680025,Rawalpindi,46.0,Teacher,Master,Married,303704.13,52752.57,636.87,18131.76,52,2024-06-18,96824.45
U6283,L887141,Islamabad,19.0,Driver,Bachelor,Married,154030.77,57567.21,633.18,11491.36,16,2024-04-18,120365.55
U5463,L255475,Islamabad,29.0,Teacher,Matric,Divorced,73485.62,46513.13,698.02,11860.2,19,2024-04-05,120062.44
U9362,L937391,Rawalpindi,38.0,Manager,Matric,Married,185699.79,56441.4,673.12,16669.88,43,2025-07-01,52080.5
U4443,L985316,Faisalabad,50.0,Salesman,Intermediate,Divorced,1530287.8800000001,97343.54,591.03,5966.07,17,2025-01-25,69564.96
U9881,L414416,Peshawar,34.0,Doctor,Intermediate,Single,297917.37,79563.49,658.61,13997.19,50,2023-09-11,115013.89
U6866,L837465,Rawalpindi,29.0,Engineer,Master,Married,138522.52,76074.64,683.58,22675.83,22,2024-08-07,17307.4
U5777,L471774,Multan,53.0,Engineer,Intermediate,Single,224834.96,36333.81,726.4,-338.78,21,2022-09-02,91548.1
U9134,L889795,Rawalpindi,20.0,Driver,Master,Single,176734.48,23322.78,694.38,25741.37,40,2022-08-17,65388.65
U9215,L718870,Karachi,13.0,Doctor,Master,Divorced,194702.58,,688.04,22856.62,7,2025-04-14,144420.25
U6605,L493019,Islamabad,39.0,Manager,Master,Single,332217.17,,653.0,11781.65,16,2022-10-16,113844.62
U3053,L145652,Faisalabad,29.0,Unemployed,Matric,Single,124851.48,94180.12,669.42,18803.74,46,2023-08-14,147649.85
U2726,L900019,Faisalabad,24.0,Driver,Matric,Divorced,212686.98,31880.58,712.48,15022.03,8,2023-03-03,98435.01
U5803,L570466,Peshawar,42.0,Clerk,Intermediate,Divorced,223384.66,,583.36,23609.93,34,2024-06-04,95444.43
U2282,L298908,Rawalpindi,37.0,Manager,Master,Married,254289.32,815.48,632.53,21878.78,23,2025-06-30,87802.82
U1848,L733908,Islamabad,29.0,Manager,Intermediate,Divorced,204899.16,38225.87,611.37,5199.5,25,2024-09-07,79877.22
U5424,L823006,Quetta,22.0,Clerk,Matric,Divorced,215402.53,79897.12,668.96,19110.84,52,2024-08-25,207386.25
U2474,L709436,Peshawar,43.0,Driver,Matric,Divorced,180417.57,36005.14,711.51,13560.61,19,2025-06-02,132286.78
U1317,L536922,Multan,41.0,Engineer,Bachelor,Single,213456.35,69214.39,620.15,15579.83,39,2023-08-24,57352.46
U8629,L256936,Multan,34.0,Manager,Master,Married,182840.39,44284.91,530.48,9902.8,54,2022-08-03,205572.35
U1573,L733599,Islamabad,53.0,Doctor,Bachelor,Divorced,231078.59,59721.71,629.39,27236.96,59,2022-11-18,83800.8
U8969,L521857,Islamabad,24.0,Doctor,Master,Single,181519.48,15569.26,695.67,22280.43,36,2024-02-19,112846.08
U7649,L912547,Rawalpindi,19.0,Driver,Master,Divorced,218855.02,52556.28,676.88,9821.6,45,2023-11-01,137583.89
U6080,L182327,Lahore,28.0,Driver,Bachelor,Single,198536.86,-39734.08,671.41,5657.73,47,2023-10-16,38481.84
U9258,L727739,Multan,34.0,Doctor,PhD,Divorced,256302.51,44393.12,636.0,12300.29,23,2023-07-11,66906.93
U4195,L860061,Peshawar,37.0,Engineer,PhD,Married,197430.31,1085.8,586.05,18041.52,35,2024-08-24,165926.59
U3781,L396615,Quetta,32.0,Clerk,Master,Single,111348.38,86179.84,675.76,16681.44,30,2022-08-18,91006.85
U6637,L378731,Rawalpindi,38.0,Doctor,Matric,Married,263096.08,73322.22,908.29,23771.93,24,2024-01-13,139946.8
U8757,L145667,Multan,22.0,Salesman,Matric,Married,154713.38,64000.13,759.2,20529.44,13,2024-08-28,81861.26
U3887,L849002,Peshawar,49.0,Manager,Bachelor,Divorced,167311.68,95630.19,678.53,21786.98,33,2024-06-03,96197.62
U5200,L418607,Peshawar,34.0,Teacher,Intermediate,Divorced,170216.94,21532.5,620.97,17287.99,13,2023-01-07,171410.27
U1850,L156524,Lahore,46.0,Salesman,Bachelor,Divorced,268721.9,102420.9,619.43,5274.91,36,2023-03-03,117500.49
U9260,L727223,Lahore,38.0,Engineer,Intermediate,Single,93216.29,77965.75,645.35,13630.11,8,2023-11-27,86206.09
U5051,L710774,Quetta,39.0,Manager,PhD,Married,356887.43,42903.34,638.02,22420.63,8,2024-05-16,72665.46
U2015,L666767,Islamabad,40.0,Engineer,,Divorced,252802.84,84068.6,705.84,14639.34,49,2024-06-22,76324.98
U8408,L611121,Faisalabad,39.0,Manager,Bachelor,Divorced,211161.95,16811.19,659.32,18521.63,27,2022-10-14,149662.4
U2816,L192184,Quetta,41.0,Doctor,Intermediate,Divorced,197255.3,25264.58,613.42,12768.76,22,2024-06-23,130619.93
U9526,L273249,Peshawar,,Unemployed,Matric,Divorced,214277.7,31742.31,1044.52,7791.32,41,2022-08-20,54052.93
U5017,L735825,Rawalpindi,36.0,Manager,Bachelor,Single,226056.12,34130.67,652.47,14136.59,22,2024-08-06,103487.14
U2797,L627724,Faisalabad,42.0,Manager,Intermediate,Single,232260.78,18303.27,688.44,17163.33,19,2022-10-23,97327.34
U2180,L986682,Lahore,34.0,Doctor,Master,Divorced,227780.22,86692.49,619.59,10410.19,56,2023-12-22,112643.71
U3681,L563877,Islamabad,49.0,Unemployed,Bachelor,Single,204479.03,42234.37,668.16,13350.02,14,2022-12-22,75857.16
U1698,L345662,Peshawar,28.0,Doctor,Intermediate,Single,190133.08,60575.15,665.56,8423.76,35,2025-06-16,143912.22
U9209,L362613,Faisalabad,53.0,Clerk,Master,Married,192436.34,32889.46,555.52,22834.71,26,2022-07-30,99946.43
U9889,L244605,Islamabad,34.0,Salesman,Master,Divorced,190254.59,-4618.1,750.76,12938.81,17,2024-03-11,114937.46
U8524,L510304,Peshawar,20.0,Doctor,Bachelor,Divorced,256688.5,,714.53,25169.29,42,2024-01-29,68612.39
U9149,L932001,Quetta,36.0,Doctor,PhD,Married,229677.84,-7367.65,630.14,25701.23,37,2024-02-18,70627.47
U1948,L109653,Faisalabad,28.0,Clerk,Bachelor,Married,52980.57,47940.98,594.89,14432.68,16,2025-03-24,206300.44
U2536,L708534,Karachi,43.0,Manager,Bachelor,Married,232795.04,8950.55,667.38,7940.86,25,2023-08-30,172003.2
U7958,L893260,Rawalpindi,28.0,Manager,Bachelor,Married,209736.81,109618.28,654.33,398.71,40,2023-10-13,97212.75
U6044,L997754,Quetta,30.0,Driver,Matric,Married,199064.56,77340.88,667.78,4695.74,58,2023-08-25,161320.16
U5228,L817239,Lahore,16.0,Manager,Master,Married,180574.08,53172.61,659.58,5383.16,52,2022-09-17,148509.5
U5883,L763580,Karachi,30.0,Salesman,Bachelor,Single,256205.64,87911.2,675.31,24649.29,51,2023-06-02,74991.56
U1406,L149360,Islamabad,10.0,Salesman,PhD,Married,247376.32,24610.52,722.37,15810.77,16,2024-04-24,71002.67
U9042,L605226,Karachi,19.0,Teacher,PhD,Divorced,161356.12,66304.38,678.41,17727.23,57,2024-08-25,126747.07
U7769,L689962,Lahore,42.0,Manager,Matric,Single,220352.61,55994.31,597.52,-542.95,13,2023-12-01,110402.43
U3603,L879940,Multan,42.0,Manager,Intermediate,Divorced,151417.16,57920.6,718.13,6614.23,9,2024-10-29,83919.82
U4515,L800059,Faisalabad,39.0,Doctor,Matric,Divorced,131019.09,88170.61,732.03,21209.56,32,2024-11-11,128849.06
U1940,L752940,Quetta,25.0,Teacher,Bachelor,Divorced,168664.14,71974.76,807.6,17007.42,49,2025-01-26,42300.68
U4812,L341664,Quetta,34.0,Doctor,Matric,Divorced,1458718.02,58661.71,593.83,13969.56,45,2022-11-05,104600.06
U4738,L148932,Peshawar,34.0,Manager,Master,Single,247656.25,353.38,662.14,18953.9,43,2025-02-18,50443.05
U9240,L580672,Karachi,23.0,Salesman,Matric,Married,225654.27,21198.61,545.9,26450.58,52,2024-03-07,51760.35
U9746,L515207,Faisalabad,50.0,Engineer,PhD,Married,236254.79,46318.73,677.66,13452.7,35,2022-10-29,71729.41
U2676,L456624,Islamabad,43.0,Manager,Master,Single,225808.91,52801.17,622.59,15485.59,49,2023-02-04,114531.49
U2400,L630328,Lahore,32.0,Driver,Intermediate,Divorced,167925.92,16093.89,746.17,16348.18,53,2022-07-19,72990.52
U5252,L822048,Faisalabad,35.0,Manager,Master,Married,221596.13,122350.3,611.27,31744.77,53,2025-02-02,51275.66
U7844,L518577,Lahore,37.0,Doctor,PhD,Single,240020.48,95491.82,565.54,304.51,32,2025-03-10,119089.97
U9792,L264724,Quetta,14.0,Salesman,Intermediate,Divorced,237714.57,68063.55,926.44,19782.56,26,2023-07-21,159709.88
U6126,L109886,Multan,32.0,Engineer,Intermediate,Divorced,259445.67,52161.11,551.23,14196.38,57,2023-07-31,125554.02
U8673,L804220,Quetta,28.0,Manager,Intermediate,Single,235415.19,43633.73,687.55,18967.4,25,2024-02-03,172071.95
U1597,L505021,Karachi,24.0,Driver,PhD,Divorced,217572.41,21442.45,546.75,10398.39,9,2023-11-07,156367.14
U1697,L548765,Faisalabad,32.0,Driver,Matric,Divorced,253507.51,52324.42,651.42,14657.24,16,2023-11-27,80502.87
U7421,L887357,Rawalpindi,52.0,Unemployed,Master,Divorced,1192043.6400000001,57732.58,546.11,19979.87,18,2023-06-29,125286.39
U7524,L232943,Rawalpindi,41.0,Doctor,Matric,Married,155906.27,12747.18,633.99,36790.37,14,2022-07-20,96334.77
U8915,L673563,Faisalabad,29.0,Engineer,Matric,Divorced,1151079.9,60025.29,732.17,20656.25,9,2022-12-02,142483.99
U4571,L629875,Multan,40.0,Driver,PhD,Divorced,162754.87,45342.23,668.03,9063.54,17,2022-10-21,96327.54
